,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1,p1_momentum,p2_momentum
10,1991,2960,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:06:44,1,3,13,0,0,0.3333333333333333,0.0,15,15,1,1,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047946969594273,31.558,7,0.5942028985507246,BW,NCTL,D,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.4145476250483337,0.1006520111469203,1.0,0.6284953395472703,1.0,0.125,0.0,0.0,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.325708024030766,0.48564182343069723
11,1992,2961,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:07:14,1,3,14,0,0,0.3333333333333333,0.0,30,15,1,2,2,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0901259336577694,16.176,4,0.289855072463768,B,NCTL,ND,0.1333333333333333,0.1428571428571428,0.4545454545454546,0.5454545454545454,0.096199018547903,0.126544755286429,0.8571428571428572,0.6284953395472703,1.0,0.125,0.0,0.0,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0634791602473916,0.2623987270389526
12,1993,2962,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:13,1,3,15,0,0,0.3333333333333333,0.0,30,30,1,2,1,11,4,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760007591264623,12.697,5,0.2463768115942028,BC,NCTL,ND,0.2,0.1428571428571428,0.5454545454545455,0.4545454545454545,0.155562585115572,0.0511249385262002,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.9895639011249359,0.32403914872575845
13,1994,2963,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:51,1,3,16,0,0,0.3333333333333333,0.0,40,30,1,1,1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912646233512722,12.108,3,0.7101449275362319,C,CTL,ND,0.2666666666666666,0.1428571428571428,0.6363636363636365,0.3636363636363636,0.2039581957061226,0.0495209750274769,0.8571428571428572,0.6284953395472703,0.0,0.125,0.5,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.825647454180651,0.11444727151593515
14,1995,2964,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:10:36,1,4,17,0,0,0.5,0.0,0,0,2,1,2,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0968360693516246,11.054,3,0.4057971014492754,W,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0522771889556663,0.8571428571428572,0.6284953395472703,0.0,0.125,0.5,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.6477766835656112,1.1835101808873345
15,1996,2966,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:11:20,1,4,19,0,0,0.5,0.0,15,15,2,2,2,13,6,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661253372012634,7.457,3,0.3043478260869565,BC,NCTL,ND,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.0367262370095829,0.8571428571428572,0.6284953395472703,0.0,0.125,0.5,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.4193127988680027,0.9622853586331992
16,1997,2968,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:12:19,1,4,21,0,0,0.5,0.0,30,30,2,1,2,14,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049166994265884,12.067,3,0.6376811594202898,C,CTL,D,0.0,0.2142857142857142,0.1818181818181818,0.8181818181818181,0.0,0.0277489041817465,0.7142857142857143,0.6284953395472703,0.0,0.125,0.5,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.2060714309101249,0.7570136918810534
17,1998,2969,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:12:45,1,4,22,0,0,0.5,0.0,30,40,2,1,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453171386354702,7.212,2,0.5797101449275364,W,NCTL,D,0.0666666666666666,0.2142857142857142,0.2727272727272727,0.7272727272727273,0.0552820538578941,0.0720656866689128,0.7142857142857143,0.6284953395472703,0.0,0.125,0.5,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.653024517483266,1.1943993314266443
18,1999,2970,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:13:08,1,4,23,0,0,0.5,0.0,40,40,2,1,2,15,8,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531117407040897,6.569,3,0.463768115942029,BW,NCTL,ND,0.0666666666666666,0.2857142857142857,0.1818181818181818,0.8181818181818181,0.0216582145466191,0.1245263109534934,0.7142857142857143,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.0,0.3859649122807017,0.2,0.3592814371257485,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.5367180302797032,1.1262977380588286
19,2000,2971,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:13:33,1,4,24,0,0,0.5,0.0,40,AD,2,1,2,15,9,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533286339790426,10.068,3,0.536231884057971,W,CTL,D,0.0666666666666666,0.3571428571428571,0.0909090909090909,0.9090909090909092,0.0180425902918133,0.133688138284521,0.7142857142857143,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.0,0.3859649122807017,0.4,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.0,0.9999999999999998,1.0,1.0,0.463593985412104,1.0757626917877414
20,2001,2972,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:00,1,5,25,0,0,0.5,0.1666666666666666,0,0,1,1,2,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0864116363242012,14.865,4,0.7826086956521741,BC,NCTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0470971490096684,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.0,0.3859649122807017,0.4,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,1.0298965000383105,0.40711044734250124
21,2002,2973,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:20,1,5,26,0,0,0.5,0.1666666666666666,0,15,1,2,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1830511461453998,30.973,8,0.2463768115942028,BW,NCTL,ND,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.0916190384521653,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.0,0.3859649122807017,0.4,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1581976549861452,0.5479256496417161
22,2003,2974,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:57,1,5,27,0,0,0.5,0.1666666666666666,0,30,1,2,2,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448630183410375,7.895,2,0.3333333333333335,BC,NCTL,D,0.0,0.2142857142857142,0.1818181818181818,0.8181818181818181,0.0,0.0254241199396868,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.0,0.3859649122807017,0.4,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,1.008764728837651,0.40128474875418163
23,2004,2975,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:15:23,1,5,28,0,0,0.5,0.1666666666666666,0,40,1,2,2,15,13,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0170057883392753,4.166,2,0.2463768115942028,C,NCTL,ND,0.0,0.2857142857142857,0.0909090909090909,0.9090909090909092,0.0,0.0099012526443921,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.5,0.4035087719298245,0.4,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9282601946329743,0.40675221514083115
24,2005,2976,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:16:59,1,6,29,0,0,0.5,0.3333333333333333,0,0,2,1,2,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193306131301766,2.875,1,0.6376811594202898,C,CTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0112291623147702,1.0,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.5,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.1829415958647972,0.9197472393955765
25,2006,2977,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:17:16,1,6,30,0,0,0.5,0.3333333333333333,0,15,2,2,2,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31328877983977,38.496,9,0.144927536231884,BW,NCTL,D,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.1412542114639392,0.8571428571428572,0.6284953395472703,0.0,0.125,0.0,0.0416666666666666,0.5,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.530381672728162,1.287362790491936
26,2007,2978,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:18:04,1,6,31,0,0,0.5,0.3333333333333333,0,30,2,1,1,16,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0453035828057856,5.858,2,0.6666666666666667,C,NCTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.0636353812470339,0.0595875699047147,0.8571428571428572,0.6271637816245006,0.0,0.125,0.0,0.0416666666666666,0.5,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.33348660206483177,1.0691027579896457
27,2008,2979,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:18:27,1,6,32,0,0,0.5,0.3333333333333333,15,30,2,2,1,17,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2177676259675472,28.346,6,0.2608695652173913,BC,NCTL,D,0.1333333333333333,0.1428571428571428,0.4545454545454546,0.5454545454545454,0.3393608070660886,0.1678281013959353,0.8571428571428572,0.6258322237017311,0.0,0.125,0.0,0.0416666666666666,0.5,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.42446304348774283,1.1367663637959367
28,2009,2980,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:19:21,1,6,33,0,0,0.5,0.3333333333333333,30,30,2,1,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088872019411948,12.185,3,0.3478260869565217,BW,NCTL,D,0.1333333333333333,0.2142857142857142,0.3636363636363636,0.6363636363636364,0.0732449022457772,0.1449860650048258,0.8571428571428572,0.6258322237017311,0.0,0.125,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.5467730254274431,1.2110449805098207
29,2010,2981,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:19:49,1,6,34,0,0,0.5,0.3333333333333333,30,40,2,2,1,18,16,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1852810801285092,27.439,8,0.1159420289855073,BW,NCTL,ND,0.2,0.2142857142857142,0.4545454545454546,0.5454545454545454,0.2966487436801525,0.1467052010624017,0.8571428571428572,0.6258322237017311,0.0,0.125,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.3593539703903096,0.9775280898876404,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.5642267264188122,1.2004280005913823
30,2011,2982,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:20:42,1,6,35,0,0,0.5,0.3333333333333333,40,40,2,1,1,19,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1052813512451029,14.176,2,0.3768115942028986,W,CTL,ND,0.2666666666666666,0.2142857142857142,0.5454545454545455,0.4545454545454545,0.2010086743041109,0.0745595431326685,0.8571428571428572,0.6245006657789614,0.0,0.125,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.360699865410498,0.9738805970149254,0.0,1.0,0.0,0.9999999999999998,1.0,1.0,0.49687995557167747,1.1265340903102616
31,2012,2983,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:21:11,1,6,36,0,0,0.5,0.3333333333333333,AD,40,2,1,1,20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0960023858260244,12.048,4,0.5217391304347827,C,CTL,ND,0.3333333333333333,0.2142857142857142,0.6363636363636365,0.3636363636363636,0.2003427591793029,0.0589983783915594,0.8571428571428572,0.6245006657789614,1.0,0.25,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.360699865410498,0.9738805970149254,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.3712702645324387,0.8297959040396663
32,2013,2984,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:21:48,1,7,37,0,0,0.6666666666666666,0.3333333333333333,0,0,1,2,2,20,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0683823828437419,12.362,2,0.3768115942028986,BC,NCTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0378995723626998,0.8571428571428572,0.6245006657789614,1.0,0.25,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0,0.0,0.360699865410498,0.9738805970149254,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,1.2268037494993238,0.4299018389399219
33,2014,2985,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:22:20,1,7,38,0,0,0.6666666666666666,0.3333333333333333,0,15,1,1,1,21,17,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0856592877767084,7.369,3,0.7246376811594204,B,NCTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.1497316804265706,0.0740485734403634,0.8571428571428572,0.6245006657789614,1.0,0.25,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0204081632653061,1.0,0.360699865410498,0.9738805970149254,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.201244738552708,0.36469462164977945
34,2015,2986,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:22:43,1,7,39,0,0,0.6666666666666666,0.3333333333333333,15,15,1,1,1,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254219251989318,26.461,9,0.6376811594202898,BW,NCTL,D,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.4943149503742876,0.1200194884468611,0.8571428571428572,0.6245006657789614,1.0,0.25,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0204081632653061,1.0,0.360699865410498,0.9738805970149254,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.4547130807638262,0.5833372805061722
35,2016,2987,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:23:17,1,7,40,0,0,0.6666666666666666,0.3333333333333333,30,15,1,2,1,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490653255432499,9.021,3,0.2463768115942028,BW,NCTL,ND,0.2,0.0714285714285714,0.6363636363636365,0.3636363636363636,0.1307296384515738,0.020409678453454,0.8571428571428572,0.6245006657789614,1.0,0.25,0.0,0.0416666666666666,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0204081632653061,1.0,0.360699865410498,0.9738805970149254,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.4161782452536769,0.5593774955797404
36,2017,2988,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:23:56,1,7,41,0,0,0.6666666666666666,0.3333333333333333,40,15,1,1,1,24,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1322303406579999,21.136,5,0.5652173913043479,BW,NCTL,ND,0.2666666666666666,0.0714285714285714,0.7272727272727273,0.2727272727272727,0.3575222843671229,0.0404521074516601,0.8571428571428572,0.6231691078561917,0.0,0.25,0.5,0.0833333333333333,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0204081632653061,1.0,0.360699865410498,0.9738805970149254,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.3259702332561896,0.5657239518846697
37,2018,2989,2023-wimbledon-1313,Andrey Rublev,David Goffin,00:25:37,1,8,42,0,0,0.8333333333333333,0.3333333333333333,0,0,2,2,1,25,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3637368000108446,31.924,10,0.2753623188405798,C,NCTL,D,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.1958101617509783,0.0,1.0,0.6218375499334221,0.0,0.25,0.5,0.0833333333333333,0.0,0.4035087719298245,0.2,0.3622754491017964,0.0204081632653061,1.0,0.360699865410498,0.9738805970149254,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.4959231219366085,0.966347357201302
