speed_mph,SD,SW,STB,LTB,STH,LTH,Net-cnt,Net-sc-rate,RE,Unf_err_cnt,BTS,p1_games,SGA,P1S,P2S,RE1,Unf_err_cnt1,STB1,LTB1,STH1,LTH1,Net-cnt1,Net-sc-rate1,BTS1,SD1,SW1,p2_games,SGA1
0.6086956521739131,0.9999999999999998,0.0,0.0,0.0,0.5,0.125,0.08163265306122448,1.0,0.08419991617911665,0.7142857142857143,1.0,0.3333333333333333,0.6363636363636365,0.3333333333333333,0.21428571428571427,0.024795797640119126,0.9973368841544608,0.0,0.0,0.0,0.0029940119760479044,0.004037685060565276,1.0,0.0,0.0,0.0,0.3333333333333333,0.3636363636363636
0.5507246376811594,0.0,1.0,0.0,0.0,0.5,0.125,0.08163265306122448,1.0,0.0,1.0,0.0,0.5,0.36363636363636365,0.0,0.07142857142857142,0.02544250013440361,0.9973368841544608,0.0,0.0,0.0,0.0029940119760479044,0.004037685060565276,1.0,1.0,0.9999999999999998,1.0,0.3333333333333333,0.6363636363636364
0.26086956521739135,0.9999999999999998,0.75,0.0,0.0,0.5,0.125,0.08163265306122448,1.0,0.301877761417522,1.0,0.0,0.5,0.4545454545454546,0.06666666666666667,0.07142857142857142,0.1492911688605555,0.996005326231691,0.0,0.0,0.0,0.0029940119760479044,0.004037685060565276,1.0,1.0,0.0,0.75,0.3333333333333333,0.5454545454545454
0.7681159420289856,0.9999999999999998,0.0,0.0,0.0,0.5,0.125,0.08163265306122448,1.0,0.026984780989831893,1.0,0.0,0.5,0.36363636363636365,0.06666666666666667,0.14285714285714285,0.07230151184149224,0.996005326231691,0.0,0.0,0.0,0.0029940119760479044,0.004037685060565276,1.0,1.0,0.0,0.0,0.3333333333333333,0.6363636363636364
0.7971014492753623,0.9999999999999998,0.0,0.0,0.0,0.5,0.125,0.08163265306122448,1.0,0.005420120594671932,1.0,0.0,0.5,0.27272727272727276,0.06666666666666667,0.21428571428571427,0.022585169459335516,0.996005326231691,0.0,0.0,0.0,0.0029940119760479044,0.004037685060565276,1.0,1.0,0.0,0.0,0.3333333333333333,0.7272727272727273
0.5652173913043479,0.9999999999999998,0.75,0.0,0.0,0.0,0.125,0.08163265306122448,1.0,0.010943453404467849,1.0,0.0,0.5,0.18181818181818188,0.06666666666666667,0.2857142857142857,0.0629206012627,0.996005326231691,0.0,0.0,0.2,0.005988023952095809,0.004037685060565276,1.0,1.0,0.0,0.75,0.3333333333333333,0.8181818181818181
0.5072463768115942,0.9999999999999998,0.75,0.0,0.0,0.0,0.125,0.08163265306122448,1.0,0.1343506116335534,1.0,1.0,0.5,0.5454545454545455,0.06666666666666667,0.0,0.0,0.996005326231691,0.0,0.0,0.2,0.005988023952095809,0.005383580080753701,0.75,0.0,0.0,0.75,0.5,0.4545454545454545
0.6956521739130435,0.9999999999999998,0.0,0.0,0.0,0.0,0.125,0.08163265306122448,1.0,0.04082233407980819,1.0,1.0,0.5,0.6363636363636365,0.13333333333333333,0.0,0.0,0.9946737683089214,0.0,0.0,0.2,0.005988023952095809,0.006729475100942127,0.6000000000000001,0.0,0.0,0.0,0.5,0.3636363636363636
0.6231884057971016,0.0,1.0,0.0,0.0,0.0,0.125,0.08163265306122448,1.0,0.024492157024737775,1.0,1.0,0.5,0.7272727272727273,0.2,0.0,0.0,0.9946737683089214,0.0,0.0,0.2,0.005988023952095809,0.006729475100942127,0.6000000000000001,0.0,0.9999999999999998,1.0,0.5,0.2727272727272727
0.46376811594202905,0.9999999999999998,0.75,0.0,0.0,0.0,0.125,0.08163265306122448,1.0,0.21171557718776154,1.0,1.0,0.5,0.6363636363636365,0.2,0.07142857142857142,0.10565376066044319,0.9946737683089214,0.0,0.0,0.2,0.005988023952095809,0.006729475100942127,0.6000000000000001,0.0,0.0,0.75,0.5,0.3636363636363636
0.42028985507246386,0.9999999999999998,0.0,0.0,0.0,0.5,0.16666666666666666,0.08163265306122448,1.0,0.5250360382285495,1.0,1.0,0.5,0.7272727272727273,0.26666666666666666,0.07142857142857142,0.05940556760541967,0.9946737683089214,0.0,0.0,0.0,0.005988023952095809,0.008075370121130552,0.5,0.0,0.0,0.0,0.5,0.2727272727272727
0.8695652173913044,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.08163265306122448,1.0,0.0,1.0,0.0,0.6666666666666666,0.36363636363636365,0.0,0.07142857142857142,0.018258030566214715,0.9946737683089214,0.0,0.0,0.0,0.005988023952095809,0.008075370121130552,0.5,1.0,0.9999999999999998,0.0,0.5,0.6363636363636364
0.42028985507246386,0.9999999999999998,0.75,0.0,0.0,0.5,0.16666666666666666,0.08163265306122448,1.0,0.1924757079935521,1.0,0.0,0.6666666666666666,0.4545454545454546,0.06666666666666667,0.07142857142857142,0.09518728139724601,0.9933422103861518,0.0,0.0,0.0,0.005988023952095809,0.008075370121130552,0.5,1.0,0.0,0.75,0.5,0.5454545454545454
0.49275362318840576,0.9999999999999998,0.0,0.0,0.0,0.5,0.16666666666666666,0.08163265306122448,1.0,0.7100185547724304,1.0,0.0,0.6666666666666666,0.5454545454545455,0.13333333333333333,0.07142857142857142,0.17239224439204695,0.9933422103861518,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,1.0,0.0,0.0,0.5,0.4545454545454545
0.49275362318840576,0.9999999999999998,0.0,1.0,0.125,0.5,0.16666666666666666,0.08163265306122448,1.0,0.45241620741570143,1.0,0.0,0.6666666666666666,0.6363636363636365,0.2,0.07142857142857142,0.07063179727148175,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,1.0,0.0,0.0,0.5,0.3636363636363636
0.6231884057971016,0.9999999999999998,0.75,1.0,0.125,0.0,0.16666666666666666,0.08163265306122448,1.0,0.010573600742443675,1.0,1.0,0.8333333333333333,0.5454545454545455,0.06666666666666667,0.0,0.0,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,0.0,0.0,0.75,0.5,0.4545454545454545
0.4057971014492754,0.9999999999999998,0.75,1.0,0.125,0.0,0.16666666666666666,0.08163265306122448,1.0,0.03327238382523129,1.0,1.0,0.8333333333333333,0.4545454545454546,0.06666666666666667,0.07142857142857142,0.04376807302730858,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,0.0,0.0,0.75,0.5,0.5454545454545454
0.7246376811594204,0.9999999999999998,0.25,1.0,0.125,0.0,0.16666666666666666,0.08163265306122448,1.0,0.04926751856821567,1.0,1.0,0.8333333333333333,0.5454545454545455,0.13333333333333333,0.07142857142857142,0.011962135418170544,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,0.0,0.0,0.25,0.5,0.4545454545454545
0.6231884057971016,0.9999999999999998,0.0,1.0,0.125,0.0,0.16666666666666666,0.1020408163265306,0.8,0.07709503470530031,1.0,1.0,0.8333333333333333,0.4545454545454546,0.13333333333333333,0.14285714285714285,0.10141446812914129,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,0.0,0.0,0.0,0.5,0.5454545454545454
0.8260869565217392,0.9999999999999998,0.0,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.14182974152672376,1.0,1.0,0.8333333333333333,0.5454545454545455,0.2,0.14285714285714285,0.046611701723480704,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.009421265141318977,0.42857142857142855,0.0,0.0,0.0,0.5,0.4545454545454545
0.6086956521739131,0.9999999999999998,0.75,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.4148664324614747,1.0,1.0,0.8333333333333333,0.6363636363636365,0.26666666666666666,0.14285714285714285,0.1007294174697704,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.010767160161507403,0.375,0.0,0.0,0.75,0.5,0.3636363636363636
0.23188405797101463,0.9999999999999998,0.75,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.1295202164683551,1.0,1.0,0.8333333333333333,0.5454545454545455,0.26666666666666666,0.21428571428571427,0.1294035800361534,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.012113055181695828,0.5,0.0,0.0,0.75,0.5,0.4545454545454545
0.7391304347826086,0.9999999999999998,0.25,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.14314908720341238,1.0,1.0,0.8333333333333333,0.4545454545454546,0.26666666666666666,0.2857142857142857,0.18830510417953086,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.013458950201884253,0.6000000000000001,0.0,0.0,0.25,0.5,0.5454545454545454
0.7101449275362319,0.9999999999999998,0.25,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.21876275792426053,1.0,1.0,0.8333333333333333,0.5454545454545455,0.3333333333333333,0.2857142857142857,0.0866412587695418,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.013458950201884253,0.6000000000000001,0.0,0.0,0.25,0.5,0.4545454545454545
0.8405797101449275,0.9999999999999998,0.0,0.0,0.125,0.0,0.16666666666666666,0.12244897959183673,0.8333333333333334,0.013707443468799154,1.0,1.0,0.8333333333333333,0.6363636363636365,0.4,0.2857142857142857,0.004504889168388903,0.9920106524633822,0.0,0.0,0.0,0.005988023952095809,0.013458950201884253,0.6000000000000001,0.0,0.0,0.0,0.5,0.3636363636363636
0.8695652173913044,0.9999999999999998,0.75,0.0,0.125,0.5,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.22004148921163008,1.0,1.0,0.8333333333333333,0.7272727272727273,0.4666666666666667,0.2857142857142857,0.061560645623102934,0.9906790945406125,0.0,0.0,0.0,0.005988023952095809,0.013458950201884253,0.6000000000000001,0.0,0.0,0.75,0.5,0.2727272727272727
0.7391304347826086,0.9999999999999998,0.0,0.0,0.125,0.5,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.07142857142857142,0.00961008410149029,0.9906790945406125,0.0,0.0,0.0,0.005988023952095809,0.014804845222072678,0.6818181818181817,1.0,0.0,0.0,0.0,0.6363636363636364
0.7246376811594204,0.0,0.0,0.0,0.125,0.5,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.27272727272727276,0.0,0.14285714285714285,0.030978950054623776,0.9906790945406125,0.0,0.0,0.2,0.008982035928143714,0.014804845222072678,0.6818181818181817,1.0,0.9999999999999998,0.0,0.0,0.7272727272727273
0.43478260869565233,0.9999999999999998,0.75,0.0,0.125,0.5,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.007725088359326424,1.0,1.0,0.0,0.5454545454545455,0.06666666666666667,0.0,0.0,0.9906790945406125,0.0,0.0,0.2,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.0,0.75,0.16666666666666666,0.4545454545454545
0.5652173913043479,0.9999999999999998,0.75,0.0,0.125,0.5,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.016551872939337364,1.0,1.0,0.0,0.4545454545454546,0.06666666666666667,0.07142857142857142,0.02177311933382683,0.9906790945406125,0.0,0.0,0.2,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.0,0.75,0.16666666666666666,0.5454545454545454
0.6666666666666667,0.9999999999999998,0.25,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.13846392794051726,0.8571428571428572,1.0,0.0,0.36363636363636365,0.06666666666666667,0.14285714285714285,0.3709924986748316,0.9906790945406125,0.0,0.0,0.2,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.0,0.25,0.16666666666666666,0.6363636363636364
0.3623188405797102,0.0,1.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.03591108668252172,0.7142857142857143,1.0,0.0,0.27272727272727276,0.06666666666666667,0.21428571428571427,0.14963836394912017,0.9906790945406125,0.0,0.0,0.2,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.9999999999999998,1.0,0.16666666666666666,0.7272727272727273
0.4782608695652175,0.9999999999999998,0.25,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.01761075868635453,0.5714285714285714,1.0,0.0,0.18181818181818188,0.06666666666666667,0.2857142857142857,0.10125501377703566,0.9906790945406125,0.0,0.0,0.0,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.0,0.25,0.16666666666666666,0.8181818181818181
0.8260869565217392,0.9999999999999998,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.016252330930969464,0.5714285714285714,1.0,0.0,0.09090909090909094,0.06666666666666667,0.3571428571428571,0.12042305621333642,0.9906790945406125,0.5,0.017543859649122806,0.0,0.008982035928143714,0.014804845222072678,0.6818181818181817,0.0,0.0,0.0,0.16666666666666666,0.9090909090909091
0.7826086956521741,0.0,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.07142857142857142,0.026601714616618182,0.9906790945406125,0.5,0.017543859649122806,0.0,0.008982035928143714,0.014804845222072678,0.6818181818181817,1.0,0.9999999999999998,0.0,0.3333333333333333,0.6363636363636364
0.8115942028985508,0.0,1.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.27272727272727276,0.0,0.14285714285714285,0.03235247750696619,0.9906790945406125,0.5,0.017543859649122806,0.0,0.008982035928143714,0.014804845222072678,0.6818181818181817,1.0,0.9999999999999998,1.0,0.3333333333333333,0.7272727272727273
0.5217391304347827,0.9999999999999998,0.75,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.18181818181818188,0.0,0.21428571428571427,0.036185469673414045,0.9906790945406125,0.5,0.017543859649122806,0.0,0.008982035928143714,0.014804845222072678,0.6818181818181817,1.0,0.0,0.75,0.3333333333333333,0.8181818181818181
0.42028985507246386,0.0,1.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,0.8571428571428572,0.0,0.0,0.09090909090909094,0.0,0.2857142857142857,0.10515592823850017,0.9906790945406125,0.5,0.017543859649122806,0.2,0.011976047904191617,0.014804845222072678,0.6818181818181817,1.0,0.9999999999999998,1.0,0.3333333333333333,0.9090909090909091
0.49275362318840576,0.9999999999999998,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.07142857142857142,0.1580928495729614,0.9906790945406125,0.0,0.017543859649122806,0.2,0.011976047904191617,0.014804845222072678,0.6818181818181817,0.0,0.0,0.0,0.5,0.6363636363636364
0.5652173913043479,0.9999999999999998,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.06013287755342909,1.0,1.0,0.0,0.4545454545454546,0.06666666666666667,0.07142857142857142,0.02973822097641609,0.9906790945406125,0.0,0.017543859649122806,0.2,0.011976047904191617,0.014804845222072678,0.6818181818181817,0.0,0.0,0.0,0.5,0.5454545454545454
0.6811594202898552,0.0,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.20370331296879476,1.0,1.0,0.0,0.36363636363636365,0.06666666666666667,0.14285714285714285,0.545791255460408,0.9906790945406125,0.0,0.017543859649122806,0.2,0.011976047904191617,0.014804845222072678,0.6818181818181817,0.0,0.9999999999999998,0.0,0.5,0.6363636363636364
0.3333333333333335,0.9999999999999998,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.04004199173845821,1.0,1.0,0.0,0.27272727272727276,0.06666666666666667,0.21428571428571427,0.1668514847790265,0.9906790945406125,0.0,0.017543859649122806,0.2,0.011976047904191617,0.016150740242261104,0.75,0.0,0.0,0.0,0.5,0.7272727272727273
0.3333333333333335,0.9999999999999998,0.0,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.08624238504053842,1.0,1.0,0.0,0.36363636363636365,0.13333333333333333,0.21428571428571427,0.06259912460411056,0.9893475366178429,0.0,0.017543859649122806,0.0,0.011976047904191617,0.016150740242261104,0.75,0.0,0.0,0.0,0.5,0.6363636363636364
0.43478260869565233,0.0,0.75,0.0,0.125,0.0,0.20833333333333331,0.14285714285714285,0.8571428571428571,0.15498678437380511,1.0,1.0,0.0,0.4545454545454546,0.2,0.21428571428571427,0.07664744195947,0.9880159786950732,0.0,0.017543859649122806,0.0,0.011976047904191617,0.016150740242261104,0.75,0.0,0.9999999999999998,0.75,0.5,0.5454545454545454
0.6956521739130435,0.9999999999999998,0.0,0.0,0.125,0.5,0.25,0.14285714285714285,0.8571428571428571,0.4978582548475073,1.0,1.0,0.0,0.5454545454545455,0.26666666666666666,0.21428571428571427,0.1846690654259922,0.9880159786950732,0.0,0.017543859649122806,0.0,0.011976047904191617,0.016150740242261104,0.75,0.0,0.0,0.0,0.5,0.4545454545454545
